"","country","ccode","year","month","dates","elecViolence1","l.elecViolence1","elecViolence2","l.elecViolence2","regimetenure","pcgdp","growth","logIMR","lnpop2","logpredict","SPI","lexconst","lpolity2","lpolcomp","tae1","nvio1","tae2","nvio2","political_violence","gov_democracy","gov_interim","logtenure","dem_duration","regav_dem","regav_pcgdp","regav_IMR","regav_growth","gdpdiff","del_reggdp","del_regten","del_regdem","growthdiff","del_reggrow"
"2287","Uruguay",165,2019,10,"10/27/2019",NA,0,NA,0,56,17118.220703125,0.997281074523926,8.16137504577637,67.4607391357422,0.000683185760863125,1.12982465900816,7,10,10,11,0,10,0,-0.357861638069153,1,0,4.04305124282837,3.58120155334473,3.39725626736993,12335.4326171875,7.14844275990913,1.00999270082635,1.38772761821747,0.580422401428223,0.0377153642475605,0.0350264795124531,0.987414121627808,0.00107998959720135
"2288","Uruguay",165,2019,10,"10/27/2019",NA,0,NA,0,56,17118.220703125,0.997281074523926,8.16137504577637,67.4607391357422,0.000683185760863125,1.12982465900816,7,10,10,11,0,10,0,-0.357861638069153,1,0,4.04305124282837,3.58120155334473,3.39725626736993,12335.4326171875,7.14844275990913,1.00999270082635,1.38772761821747,0.580422401428223,0.0377153642475605,0.0350264795124531,0.987414121627808,0.00107998959720135
"2289","Canada",20,2019,10,"10/21/2019",NA,0,NA,0,48,46419.23046875,1.00342667102814,7.96345996856689,111.003143310547,0.000727885635569692,-0.232418274586357,7,10,10,13,0,13,0,-0.343672245740891,1,0,3.89182019233704,4.48676204681396,3.39725626736993,12335.4326171875,7.14844275990913,1.00999270082635,3.76308083534241,0.580422401428223,0.0377153642475605,0.0350264795124531,0.993498921394348,0.00107998959720135
"2290","Belgium",211,2019,5,"5/26/2019","peace",0,"peace",0,56,46366.3984375,0.992339134216309,7.8009819984436,87.6539840698242,0.000378242955775931,-2.38008967447267,7,8,7,13,0,13,0,-0.356471031904221,1,0,4.04305124282837,4.59848117828369,3.24040336664606,29295.517578125,6.94536103952654,1.01501948203482,1.58271300792694,-0.186782330274582,-0.00388414203189313,0.0177731197327375,0.977655231952667,-0.0785726234316826
"2291","Switzerland",225,2019,10,"10/20/2019",NA,0,NA,0,10,82411.6171875,0.993506252765656,7.81197357177734,82.404426574707,0.000395852286601439,-0.386908291433906,7,10,10,12,0,12,0,-0.356747359037399,1,0,2.39789533615112,5.14797878265381,3.22905927497404,29173.6875,6.88791816403729,1.01311180536476,2.82486128807068,-0.205643072724342,-0.0362783931195736,-0.046764649450779,0.980648159980774,-0.0801341459155083
"2292","Spain",230,2019,4,"4/28/2019","peace",0,"peace",0,11,30631.330078125,0.997852265834808,7.47477197647095,115.655014038086,0.000587640213780105,-0.404407107159361,7,10,10,4,3,13,0,-0.310683727264404,1,0,2.4849066734314,3.77849149703979,3.24346235973069,29560.78515625,6.8197358754369,1.01273001281949,1.03621506690979,-0.162667438387871,-0.0650486126542091,0.0490299947559834,0.985309243202209,-0.0801798775792122
"2293","Portugal",235,2019,10,"10/6/2019",NA,0,NA,0,44,23310.759765625,1.00536906719208,7.48099231719971,85.6340026855469,0.000346770568285137,-0.960030320086841,7,10,10,23,0,23,0,-0.359973579645157,1,0,3.80666255950928,3.78985548019409,3.22905927497404,29173.6875,6.88791816403729,1.01311180536476,0.79903370141983,-0.205643072724342,-0.0362783931195736,-0.046764649450779,0.992357492446899,-0.0801341459155083
"2294","Poland",290,2019,11,"10/13/2019",NA,0,NA,0,52,15629.8798828125,1.01289296150208,7.95717716217041,111.278099060059,0.000454681518021971,0.0707840592230269,7,10,10,19,2,19,2,-0.359660983085632,1,0,3.97029185295105,3.44733858108521,3.23246709153109,29173.6875,6.88791816403729,1.01311180536476,0.535752654075623,-0.170579552650452,0.00462942942976952,0.053807757794857,0.999783992767334,-0.0805137231945992
"2295","Austria",305,2019,9,"9/29/2019",NA,0,NA,0,4,51348.94921875,0.996892213821411,7.47929954528809,83.1454925537109,0.00049213960301131,1.11988334221789,7,10,10,23,0,23,0,-0.358645617961884,1,0,1.60943794250488,4.17310428619385,3.22558018588808,29173.6875,6.88791816403729,1.01311180536476,1.76011168956757,-0.200322404503822,0.000556227168999612,-0.0125677837058902,0.98399031162262,-0.0809020921587944
"2296","Croatia",344,2019,12,"12/31/2019",NA,0,NA,0,39,15059.08984375,1.01641345024109,7.95577573776245,69.754508972168,0.000509386416524649,0.761546186561286,7,9,9,13,4,18,0,-0.360058277845383,1,0,3.68887948989868,2.99989032745361,3.23580891335588,29173.6875,6.88791816403729,1.01311180536476,0.516187369823456,-0.165378466248512,0.0682593658566475,0.054551787674427,1.00325894355774,-0.0803559198975563
"2297","Greece",350,2019,7,"7/7/2019","peace",0,"peace",0,1,20571.75,1.00802969932556,7.95612621307373,86.346435546875,0.000394923787098378,-0.0229175022008201,7,10,10,2,2,14,1,-0.268440157175064,1,0,0.6931471824646,3.82864141464233,3.21192913407262,28629.27734375,6.85434060870575,1.01288301566152,0.71855640411377,-0.162441462278366,0.00767502654343843,-0.0178425777703524,0.995208442211151,-0.0807090848684311
"2298","Greece",350,2019,7,"7/7/2019","peace",0,"peace",0,47,20571.75,1.00802969932556,7.95612621307373,86.346435546875,0.000403973535867408,-0.0229175022008201,7,10,10,2,2,14,1,-0.268440157175064,1,0,3.8712010383606,3.82864141464233,3.21192913407262,28629.27734375,6.85434060870575,1.01288301566152,0.71855640411377,-0.162441462278366,0.00767502654343843,-0.0178425777703524,0.995208442211151,-0.0807090848684311
"2299","Moldova",359,2019,2,"2/24/2019","vio",1,"peace",0,38,3398.8701171875,1.05629765987396,6.36990118026733,67.5628509521484,0.000634251511655748,0.125063331808113,7,9,9,1,3,6,1,-0.350013345479965,1,0,3.66356158256531,3.38439035415649,3.19861115291093,29173.6875,6.88791816403729,1.01311180536476,0.116504646837711,-0.191414177417755,-0.078835666179657,-0.0178369395434856,1.04262697696686,-0.0804802998900414
"2300","Romania",360,2019,12,"12/31/2019",NA,0,NA,0,61,12506.51953125,1.01801514625549,7.48211908340454,97.7745895385742,0.000421712116803974,0.579679232927408,7,9,9,9,2,9,2,-0.356635719537735,1,0,4.12713432312012,3.37587952613831,3.23580891335588,29173.6875,6.88791816403729,1.01311180536476,0.428691774606705,-0.165378466248512,0.0682593658566475,0.054551787674427,1.00483989715576,-0.0803559198975563
"2301","Estonia",366,2019,3,"3/3/2019","peace",0,"peace",0,29,23514.220703125,1.02280473709106,3.04452252388,53.3858947753906,0.000527606985997409,-1.55389256383111,7,9,9,7,0,7,0,-0.359731912612915,1,0,3.40119743347168,3.35282373428345,3.20281373360437,29173.6875,6.88791816403729,1.01311180536476,0.806007862091064,-0.174795791506767,-0.055522482842207,0.045698169618845,1.00956749916077,-0.0808655023574829
"2302","Lithuania",368,2019,5,"5/26/2019","peace",0,"peace",0,119,19748.939453125,1.03163075447083,1.3862943649292,63.6544151306152,0.000617347948718816,-2.4454492569475,7,10,10,22,0,22,0,-0.359953254461288,1,0,4.78749179840088,3.40949606895447,3.24040336664606,29295.517578125,6.94536103952654,1.01501948203482,0.674128353595734,-0.186782330274582,-0.00388414203189313,0.0177731197327375,1.01636552810669,-0.0785726234316826
"2303","Ukraine",369,2019,3,"3/31/2019","peace",0,"peace",0,58,3220.92993164062,1.08687794208527,8.24117660522461,113.351753234863,0.00242251926101744,-0.598912661341038,5,4,6,9,6,9,5,0.112160630524158,1,0,4.07753753662109,3.39282917976379,3.20281373360437,29173.6875,6.88791816403729,1.01311180536476,0.110405303537846,-0.174795791506767,-0.055522482842207,0.045698169618845,1.07281148433685,-0.0808655023574829
"2304","Ukraine",369,2019,4,"4/21/2019","peace",0,"peace",0,59,3220.92993164062,1.08687794208527,8.24117660522461,113.351753234863,0.00224383058957756,-0.472044536458241,5,4,6,10,6,10,5,0.112160630524158,1,0,4.09434461593628,3.39562630653381,3.24346235973069,29560.78515625,6.8197358754369,1.01273001281949,0.108959555625916,-0.162667438387871,-0.0650486126542091,0.0490299947559834,1.07321584224701,-0.0801798775792122
"2305","Ukraine",369,2019,7,"7/21/2019","peace",0,"peace",0,3,3220.92993164062,1.08687794208527,8.24117660522461,113.351753234863,0.000536643550731242,-0.295607688648026,5,4,6,11,6,11,5,0.112160630524158,1,0,1.3862943649292,3.40397119522095,3.21192913407262,28629.27734375,6.85434060870575,1.01288301566152,0.112504757940769,-0.162441462278366,0.00767502654343843,-0.0178425777703524,1.07305371761322,-0.0807090848684311
"2306","Belarus",370,2019,11,"11/17/2019",NA,0,NA,0,305,6477.16015625,1.02707397937775,7.47022390365601,84.0452194213867,0.000401943601900712,-0.00426711218300835,2,-7,2,3,8,3,8,-0.358535259962082,0,0,5.72358512878418,0,3.23246709153109,29173.6875,6.88791816403729,1.01311180536476,0.222020626068115,-0.170579552650452,0.00462942942976952,0.053807757794857,1.0137814283371,-0.0805137231945992
"2307","Finland",375,2019,4,"4/14/2019","peace",0,"peace",0,48,49897.01171875,1.00104308128357,7.46164035797119,74.8354644775391,0.000573495693970472,-2.10198633834958,7,10,10,24,0,24,0,-0.359572678804398,1,0,3.89182019233704,2.99989032745361,3.24346235973069,29560.78515625,6.8197358754369,1.01273001281949,1.6879460811615,-0.162667438387871,-0.0650486126542091,0.0490299947559834,0.988459944725037,-0.0801798775792122
"2308","Denmark",390,2019,6,"6/5/2019","peace",0,"peace",0,1,59999.37890625,0.988581120967865,7.95927572250366,75.6712646484375,0.00027209980180487,-0.605830466678245,7,10,10,16,0,16,0,-0.359995543956757,1,0,0.6931471824646,4.7826189994812,3.26929742470399,29107.017578125,6.90299108361187,1.01442052674942,2.06133723258972,-0.220554947853088,-0.0217777509242296,0.00211996654979885,0.974527895450592,-0.0781703069806099
"2309","Denmark",390,2019,6,"6/5/2019","peace",0,"peace",0,49,59999.37890625,0.988581120967865,7.95927572250366,75.6712646484375,0.000267950759734958,-0.605830466678245,7,10,10,16,0,16,0,-0.359995543956757,1,0,3.91202306747437,4.7826189994812,3.26929742470399,29107.017578125,6.90299108361187,1.01442052674942,2.06133723258972,-0.220554947853088,-0.0217777509242296,0.00211996654979885,0.974527895450592,-0.0781703069806099
"2310","Cuba",40,2019,2,"2/24/2019","peace",0,"peace",0,11,8423.34765625,1.05385684967041,7.80016326904297,90.4833679199219,0.00128067936748266,-0.612796278669332,3,-7,1,4,3,4,3,-0.274707317352295,0,0,2.4849066734314,0,3.37458053363255,12335.4326171875,7.14844275990913,1.00999270082635,0.682857930660248,0.580422401428223,0.0411018580198288,0.038282785564661,1.04343020915985,0.00107998959720135
"2311","Guinea-Bissau",404,2019,11,"11/3/2019",NA,0,NA,0,66,865.736999511719,1.03089952468872,8.08147525787354,57.3668670654297,0.0102235395461321,-0.391869482928839,6,6,8,3,2,12,0,-0.351719051599503,1,0,4.20469284057617,1.85889875888824,1.30237814504568,2410.27783203125,7.92764064476715,1.01123899715023,0.359185576438904,1.05046701431274,-0.00122003501746804,0.0467717498540878,1.01944196224213,-0.0449407696723938
"2312","Guinea-Bissau",404,2019,3,"3/10/2019","peace",0,"peace",0,58,865.736999511719,1.03089952468872,8.08147525787354,57.3668670654297,0.00586226349696517,-0.606355673347982,6,6,8,2,2,11,0,-0.351719051599503,1,0,4.07753753662109,1.74919986724854,1.27192824664809,2410.27783203125,7.92764064476715,1.01123899715023,0.359185576438904,1.05046701431274,0.0771313011646271,0.052257739007473,1.01944196224213,-0.0449407696723938
"2313","Haiti",41,2019,10,"10/27/2019",NA,1,NA,0,33,853.705993652344,0.996392369270325,8.05388736724854,87.293815612793,0.000934423180297017,-1.04840111169298,5,5,8,1,10,10,3,-0.337335169315338,1,0,3.52636051177979,1.29928302764893,3.39725626736993,12335.4326171875,7.14844275990913,1.00999270082635,0.0692076236009598,0.580422401428223,0.0377153642475605,0.0350264795124531,0.986534237861633,0.00107998959720135
"2314","Senegal",433,2019,2,"2/24/2019","vio",0,"peace",0,83,1510.19995117188,1.02467024326324,7.69484806060791,94.815788269043,0.00193060771562159,-0.244338345441729,5,7,9,4,5,15,0,-0.346446990966797,1,0,4.43081665039062,2.9873640537262,1.28860662572426,2378.72973632812,7.92963528182723,1.010354690424,0.634876668453217,0.980087459087372,0.0651336386799812,0.0258606392890215,1.01416885852814,-0.0452341847121716
"2315","Benin",434,2019,4,"4/28/2019","vio",0,"vio",0,37,954.10302734375,1.04231977462769,8.17891979217529,88.0554580688477,0.00114235968794674,0.808329133493943,5,7,9,8,1,19,1,-0.360058277845383,1,0,3.63758611679077,3.36729574203491,1.2177580565072,2344.30859375,7.92874665446143,1.00624300804582,0.406986951828003,0.958549380302429,-0.0120105864480138,0.00866749230772257,1.03585290908813,-0.0492073893547058
"2316","Mauritania",435,2019,6,"6/22/2019","vio",0,"vio",0,119,1191.51000976562,1.04287886619568,7.98650503158569,72.0083618164062,0.00613625766709447,0.495380568291163,2,-2,5,6,9,6,7,-0.343917459249496,0,0,4.78749179840088,0,1.28369468501484,2410.27783203125,7.92764064476715,1.01123899715023,0.494345515966415,1.05046701431274,-0.00403628218919039,0.0500040128827095,1.03128826618195,-0.0449407696723938
"2317","Cameroon",471,2019,10,"10/31/2019",NA,1,NA,0,444,1537.60998535156,0.993294537067413,8.09101486206055,103.092277526855,0.000618312507867813,0.0333584166495312,2,-4,6,1,5,8,4,0.143327176570892,0,0,6.09807443618774,0,1.29872760559154,2410.27783203125,7.92764064476715,1.01123899715023,0.637938916683197,1.05046701431274,-0.00167035846970975,0.0473733246326447,0.982254981994629,-0.0449407696723938
"2318","Nigeria",475,2019,2,"2/23/2019","vio",1,"peace",0,46,2233.44995117188,1.08996105194092,8.164794921875,148.914215087891,0.000787612516433001,0.778337474479653,6,7,8,1,13,4,4,15.1846141815186,1,0,3.85014748573303,3.03254628181458,1.28860662572426,2378.72973632812,7.92963528182723,1.010354690424,0.938925504684448,0.980087459087372,0.0651336386799812,0.0258606392890215,1.07879054546356,-0.0452341847121716
"2319","Nigeria",475,2019,2,"2/23/2019","vio",1,"peace",0,46,2233.44995117188,1.08996105194092,8.164794921875,148.914215087891,0.000787612516433001,0.778337474479653,6,7,8,1,13,4,4,15.1846141815186,1,0,3.85014748573303,3.03254628181458,1.28860662572426,2378.72973632812,7.92963528182723,1.010354690424,0.938925504684448,0.980087459087372,0.0651336386799812,0.0258606392890215,1.07879054546356,-0.0452341847121716
"2320","Mozambique",541,2019,10,"10/15/2019",NA,1,NA,0,58,493.367004394531,1.03743767738342,8.0589599609375,107.171234130859,0.00543640879914165,0.632923814360191,5,5,8,1,4,2,3,-0.293044954538345,0,0,4.07753753662109,0,1.29872760559154,2410.27783203125,7.92764064476715,1.01123899715023,0.204693004488945,1.05046701431274,-0.00167035846970975,0.0473733246326447,1.02590751647949,-0.0449407696723938
"2321","Mozambique",541,2019,10,"10/15/2019",NA,1,NA,0,58,493.367004394531,1.03743767738342,8.0589599609375,107.171234130859,0.00543640879914165,0.632923814360191,5,5,8,1,4,2,3,-0.293044954538345,0,0,4.07753753662109,0,1.29872760559154,2410.27783203125,7.92764064476715,1.01123899715023,0.204693004488945,1.05046701431274,-0.00167035846970975,0.0473733246326447,1.02590751647949,-0.0449407696723938
"2322","Malawi",553,2019,5,"5/21/2019","vio",1,"peace",1,61,366.532012939453,1.04383432865143,7.91971969604492,98.5316619873047,0.00130269257351756,1.10566969329057,6,6,7,1,5,1,5,-0.358230650424957,1,0,4.12713432312012,3.25809645652771,1.27982190738619,2410.27783203125,7.92764064476715,1.01123899715023,0.152070447802544,1.05046701431274,-0.00482025789096951,0.0507254377007484,1.03223311901093,-0.0449407696723938
"2323","Malawi",553,2019,5,"5/21/2019","vio",1,"peace",1,61,366.532012939453,1.04383432865143,7.91971969604492,98.5316619873047,0.00130269257351756,1.10566969329057,6,6,7,1,5,1,5,-0.358230650424957,1,0,4.12713432312012,3.25809645652771,1.27982190738619,2410.27783203125,7.92764064476715,1.01123899715023,0.152070447802544,1.05046701431274,-0.00482025789096951,0.0507254377007484,1.03223311901093,-0.0449407696723938
"2324","South Africa",560,2019,5,"5/8/2019","vio",0,"peace",0,16,6331.4599609375,0.992813587188721,7.69757556915283,120.609214782715,0.00194493436720222,-0.657370315155602,7,9,9,4,4,6,2,-0.234838396310806,1,0,2.83321332931519,3.26129651069641,1.27982190738619,2410.27783203125,7.92764064476715,1.01123899715023,2.62685894966125,1.05046701431274,-0.00482025789096951,0.0507254377007484,0.981779396533966,-0.0449407696723938
"2325","South Africa",560,2019,5,"5/8/2019","vio",0,"peace",0,16,6331.4599609375,0.992813587188721,7.69757556915283,120.609214782715,0.00194493436720222,-0.657370315155602,7,9,9,4,4,6,2,-0.234838396310806,1,0,2.83321332931519,3.26129651069641,1.27982190738619,2410.27783203125,7.92764064476715,1.01123899715023,2.62685894966125,1.05046701431274,-0.00482025789096951,0.0507254377007484,0.981779396533966,-0.0449407696723938
"2326","Namibia",565,2019,11,"11/27/2019",NA,0,NA,0,57,5675.10986328125,0.990991294384003,7.79482316970825,62.0184097290039,0.00184076046571136,-0.779806751379842,5,6,9,6,0,6,0,-0.356653302907944,0,0,4.06044292449951,0,1.30237814504568,2410.27783203125,7.92764064476715,1.01123899715023,2.3545458316803,1.05046701431274,-0.00122003501746804,0.0467717498540878,0.979977309703827,-0.0449407696723938
"2327","Botswana",571,2019,10,"10/31/2019",NA,0,NA,0,19,8263.2197265625,1.01549315452576,7.77317380905151,61.520694732666,0.00151712377555668,-0.0771388145993648,7,8,9,9,0,9,0,-0.359422266483307,0,0,2.99573230743408,0,1.29872760559154,2410.27783203125,7.92764064476715,1.01123899715023,3.42832660675049,1.05046701431274,-0.00167035846970975,0.0473733246326447,1.00420689582825,-0.0449407696723938
"2328","Madagascar",580,2019,7,"5/27/2019","peace",0,"peace",0,7,470.671997070312,1.02465677261353,7.82883453369141,104.285217285156,0.00196671136654913,-0.816824408730546,6,6,7,5,9,5,3,-0.355485022068024,1,0,2.0794415473938,1.8718022108078,1.28752017506761,2410.27783203125,7.92764064476715,1.01123899715023,0.195277065038681,1.05046701431274,-0.00334182218648493,0.0493097640573978,1.01326858997345,-0.0449407696723938
"2329","Comoros",581,2019,3,"3/24/2019","vio",0,"vio",0,2,832.8740234375,0.953440368175507,8.05801105499268,48.3006477355957,0.00707930978387594,-0.522750740666176,7,9,9,3,8,3,8,-0.353355288505554,1,0,1.0986123085022,2.62708115577698,1.27192824664809,2410.27783203125,7.92764064476715,1.01123899715023,0.345551043748856,1.05046701431274,0.0771313011646271,0.052257739007473,0.942843735218048,-0.0449407696723938
"2330","Mauritius",590,2019,12,"12/31/2019",NA,0,NA,0,36,11693.5498046875,1.03659975528717,8.06934261322021,52.8680305480957,0.00475327717140317,-0.406043626907098,7,10,10,10,1,10,1,-0.360058277845383,1,0,3.61091780662537,3.96714234352112,1.30598806396258,2410.27783203125,7.92764064476715,1.01123899715023,4.8515362739563,1.05046701431274,-0.000811792153399438,0.0461899749934673,1.02507889270782,-0.0449407696723938
"2331","Tunisia",616,2019,10,"9/15/2019",NA,0,NA,0,4,3072.51000976562,0.897560179233551,3.80666255950928,88.1515121459961,0.00101369351614267,0.118960661703814,6,7,9,3,8,4,7,-0.338158011436462,1,0,1.60943794250488,1.74919986724854,0.558337479323235,15963.8076171875,6.70012917049847,1.00395103542535,0.192467242479324,-0.842507779598236,-0.241911426186562,-0.27154877781868,0.894027829170227,-0.0673346221446991
"2332","Tunisia",616,2019,11,"11/17/2019",NA,0,NA,0,5,3072.51000976562,0.897560179233551,3.80666255950928,88.1515121459961,0.00541620003059506,-0.0019588076955615,6,7,9,3,8,4,7,-0.338158011436462,1,0,1.7917594909668,1.7635885477066,0.559926599650157,15963.8076171875,6.70012917049847,1.00395103542535,0.192467242479324,-0.860127687454224,-0.308613747358322,-0.201194763183594,0.894027829170227,-0.0634917840361595
"2333","Egypt",651,2019,4,"4/22/2019","vio",0,"vio",0,59,3019.71997070312,1.17348611354828,7.33040523529053,132.406768798828,0.00947685353457928,0.640590457587603,3,-4,2,2,16,2,12,2.12162280082703,0,0,4.09434461593628,0,0.727890529372206,15377.1064453125,6.74703824127675,1.00363362538936,0.196377649903297,-0.84920471906662,-0.125404089689255,-0.0188786368817091,1.16923749446869,-0.0638091936707497
"2334","Israel",666,2019,4,"4/9/2019","peace",0,"peace",0,122,42144.01171875,1.01200485229492,7.79852294921875,83.3523712158203,0.000784477975685149,1.21752059455135,7,6,6,6,1,14,0,0,1,0,4.81218433380127,4.27550792694092,0.727890529372206,15377.1064453125,6.74703824127675,1.00363362538936,2.74069833755493,-0.84920471906662,-0.125404089689255,-0.0188786368817091,1.00834095478058,-0.0638091936707497
"2335","Israel",666,2019,9,"9/17/2019",NA,0,NA,0,127,42144.01171875,1.01200485229492,7.79852294921875,83.3523712158203,0.00387408677488565,1.08576271767147,7,6,6,7,1,15,0,0,1,0,4.8520302772522,4.28128528594971,0.556731073415971,15963.8076171875,6.70012917049847,1.00395103542535,2.639972448349,-0.860127687454224,-0.320509642362595,-0.200418531894684,1.00802206993103,-0.0634917840361595
"2336","Afghanistan",700,2019,9,"9/28/2019",NA,1,NA,0,61,547.507019042969,1.00695753097534,7.9405837059021,110.462211608887,0.00397801585495472,1.37517677796694,4,-1,4,1,7,5,1,27.9255065917969,1,0,4.12713432312012,1.7917594909668,1.95505540220755,9908.044921875,7.33183781197482,1.02929171404864,0.0552588365972042,1.16969919204712,0.0491084307432175,-0.00226677022874355,0.978301405906677,-0.0151039827615023
