"","country","ccode","year","month","dates","elecViolence1","l.elecViolence1","elecViolence2","l.elecViolence2","anticipation","regimetenure","lastelection","pcgdp","growth","logIMR","lnpop2","logpredict","SPI","lexconst","lpolity2","lpolcomp","tae1","nvio1","tae2","nvio2","political_violence"
"138","Bolivia",145,2014,10,"10/12/2014","peace",0,"peace",0,1,106,0,3146.850098,1.059716702,3.45631671,86.13000676,0.001106617,1.451502928,6,7,7,4,2,13,0,-0.360058277845383
"139","Bolivia",145,2005,12,"12/18/2005","vio",0,"peace",0,1,7,0,1049.060059,1.070917487,3.841600418,83.197258,0.003317389,-0.006818623,7,8,7,6,1,9,0,-0.360058277845383
"140","Bolivia",145,2005,12,"12/18/2005","vio",0,"peace",0,1,7,0,1049.060059,1.070917487,3.841600418,83.197258,0.003317389,-0.006818623,7,8,7,6,1,9,0,-0.360058277845383
"141","Bolivia",145,2009,12,"12/6/2009","peace",0,"peace",0,1,48,0,1789.599976,1.023096323,3.648057461,84.41062927,0.001657012,0.383289547,7,8,7,3,2,12,0,-0.360058277845383
"142","Bolivia",145,2009,12,"12/6/2009","peace",0,"peace",0,1,48,0,1789.599976,1.023096323,3.648057461,84.41062927,0.001657012,0.383289547,7,8,7,3,2,12,0,-0.360058277845383
"143","Bolivia",145,1989,5,"5/7/1989","peace",0,"peace",0,1,46,0,715.5250244,1.004744887,4.481872082,77.10606384,0.011335579,-0.625501184,7,9,9,2,1,5,0,-0.353966176509857
"144","Bolivia",145,1989,5,"5/7/1989","peace",0,"peace",0,1,46,0,715.5250244,1.004744887,4.481872082,77.10606384,0.011335579,-0.625501184,7,9,9,2,1,5,0,-0.353966176509857
"145","Bolivia",145,1980,6,"6/29/1980","vio",0,"peace",0,1,8,0,695.5349731,1.020973444,4.721173763,73.71139526,0.141483933,0.219177435,2,-4,3,3,0,3,0,-0.360058277845383
"146","Bolivia",145,1980,6,"6/29/1980","vio",0,"peace",0,1,8,0,695.5349731,1.020973444,4.721173763,73.71139526,0.141483933,0.219177435,2,-4,3,3,0,3,0,-0.360058277845383
"147","Bolivia",145,1993,6,"6/6/1993","peace",0,"peace",0,1,47,0,795.0499878,0.987964988,4.350277901,78.73644257,0.004640917,0.406096048,7,9,9,3,1,6,0,-0.344827979803085
"148","Bolivia",145,1993,6,"6/6/1993","peace",0,"peace",0,1,47,0,795.0499878,0.987964988,4.350277901,78.73644257,0.004640917,0.406096048,7,9,9,3,1,6,0,-0.344827979803085
"149","Bolivia",145,1997,6,"6/1/1997","peace",0,"peace",0,1,47,0,1005.869995,1.052634358,4.201703072,80.32752991,0.001975076,0.108892394,7,9,9,4,1,7,0,-0.360058277845383
"150","Bolivia",145,1997,6,"6/1/1997","peace",0,"peace",0,1,47,0,1005.869995,1.052634358,4.201703072,80.32752991,0.001975076,0.108892394,7,9,9,4,1,7,0,-0.360058277845383
"151","Bolivia",145,2002,6,"6/30/2002","peace",0,"peace",0,1,11,0,914.9580078,0.953236163,3.983412981,82.17503357,0.002168659,-0.140073911,7,9,9,5,1,8,0,-0.360058277845383
"152","Bolivia",145,2002,6,"6/30/2002","peace",0,"peace",0,1,11,0,914.9580078,0.953236163,3.983412981,82.17503357,0.002168659,-0.140073911,7,9,9,5,1,8,0,-0.360058277845383
"153","Bolivia",145,1978,7,"7/9/1978","peace",0,"peace",0,1,42.5,0,603.0405273,1.120931864,4.771531582,72.93135834,0.042760011,0.177383849,1,-7,1,1,0,1,0,-0.360058277845383
"154","Bolivia",145,1978,7,"7/9/1978","peace",0,"peace",0,1,42.5,0,603.0405273,1.120931864,4.771531582,72.93135834,0.042760011,0.177383849,1,-7,1,1,0,1,0,-0.360058277845383
"155","Bolivia",145,1979,7,"7/1/1979","peace",0,"peace",0,1,9,0,681.2468872,1.129686713,4.745801449,73.32581329,0.103486396,0.306071662,2,-4,3,2,0,2,0,-0.360058277845383
"156","Bolivia",145,1979,7,"7/1/1979","peace",0,"peace",0,1,9,0,681.2468872,1.129686713,4.745801449,73.32581329,0.103486396,0.306071662,2,-4,3,2,0,2,0,-0.360058277845383
"157","Bolivia",145,1985,7,"7/14/1985","peace",1,"peace",0,1,34,0,668.9210205,1.059841394,4.600157738,75.5602417,0.044173501,0.223312829,7,8,7,1,1,4,0,-0.357012212276459
"158","Bolivia",145,1985,7,"7/14/1985","peace",1,"peace",0,1,34,0,668.9210205,1.059841394,4.600157738,75.5602417,0.044173501,0.223312829,7,8,7,1,1,4,0,-0.357012212276459
"159","Bolivia",145,2006,7,"7/2/2006","peace",1,"peace",0,0,7,2.079441547,1240.939941,1.182906508,3.793239594,83.51387787,0.002793173,0.465390364,7,8,7,1,2,10,0,-0.360058277845383
"160","Bolivia",145,2008,8,"8/10/2008","peace",0,"peace",0,1,32,0,1749.199951,1.249606967,3.693866968,84.11721802,0.001774125,0.294369662,7,8,7,2,2,11,0,-0.360058277845383
"161","Paraguay",150,1991,12,"12/1/1991","peace",0,"peace",0,0,35,3.465735912,1585.23999,1.337439179,3.580737352,70.21025848,0.002220561,-0.721971955,3,2,7,2,3,2,3,-0.360058277845383
"162","Paraguay",150,1977,2,"2/6/1977","peace",0,"peace",0,0,272,3.891820192,739.3598633,1.173424482,3.962716103,63.82256317,0.000371314,-0.055755399,1,-8,2,1,0,1,0,-0.357012212276459
"163","Paraguay",150,1978,2,"2/12/1978","vio",0,"vio",0,1,284,0,860.7365723,1.164164543,3.943521738,64.23943329,0.001543814,0.071007053,1,-8,2,2,0,2,0,-0.360058277845383
"164","Paraguay",150,1978,2,"2/12/1978","vio",0,"vio",0,1,284,0,860.7365723,1.164164543,3.943521738,64.23943329,0.001543814,0.071007053,1,-8,2,2,0,2,0,-0.360058277845383
"165","Paraguay",150,1983,2,"2/6/1983","vio",1,"vio",1,1,344,0,1762.98999,1.07727325,3.822098255,66.54096985,0.002367823,1.942443979,1,-8,2,1,1,1,1,-0.360058277845383
"166","Paraguay",150,1983,2,"2/6/1983","vio",1,"vio",1,1,344,0,1762.98999,1.07727325,3.822098255,66.54096985,0.002367823,1.942443979,1,-8,2,1,1,1,1,-0.360058277845383
"167","Paraguay",150,1988,2,"2/14/1988","vio",1,"vio",1,1,404,0,1392.420044,1.283691406,3.673765898,68.89311981,0.001824596,-0.032758775,1,-8,2,1,2,1,2,-0.360058277845383
"168","Paraguay",150,1988,2,"2/14/1988","vio",1,"vio",1,1,404,0,1392.420044,1.283691406,3.673765898,68.89311981,0.001824596,-0.032758775,1,-8,2,1,2,1,2,-0.360058277845383
"169","Paraguay",150,2003,4,"4/27/2003","peace",0,"peace",0,1,50,0,1179.930054,1.023125768,3.230804443,74.72106171,0.00174438,-0.450439947,7,7,7,3,4,6,3,-0.360058277845383
"170","Paraguay",150,2003,4,"4/27/2003","peace",0,"peace",0,1,50,0,1179.930054,1.023125768,3.230804443,74.72106171,0.00174438,-0.450439947,7,7,7,3,4,6,3,-0.360058277845383
"171","Paraguay",150,2008,4,"4/20/2008","peace",0,"peace",0,1,57,0,3047.439941,1.319860935,3.077312231,76.34094238,0.000187984,-0.600887645,7,8,7,4,4,7,3,-0.360058277845383
"172","Paraguay",150,2008,4,"4/20/2008","peace",0,"peace",0,1,57,0,3047.439941,1.319860935,3.077312231,76.34094238,0.000187984,-0.600887645,7,8,7,4,4,7,3,-0.360058277845383
"173","Paraguay",150,2013,4,"4/21/2013","peace",0,"peace",0,1,11,0,4416.189941,1.160106778,2.923161507,77.67459543,0.000810852,-0.33539476,7,9,9,5,4,8,3,-0.357012212276459
"174","Paraguay",150,2013,4,"4/21/2013","peace",0,"peace",0,1,11,0,4416.189941,1.160106778,2.923161507,77.67459543,0.000810852,-0.33539476,7,9,9,5,4,8,3,-0.357012212276459
"175","Paraguay",150,2018,4,"4/22/2018","peace",0,"peace",0,0,57,4.110873699,4332.330078,1.046767473,2.862200975,78.92999418,0.000734412,0.360285119,7,9,9,6,4,9,3,-0.347874045372009
"176","Paraguay",150,2018,4,"4/22/2018","peace",0,"peace",0,0,57,4.110873699,4332.330078,1.046767473,2.862200975,78.92999418,0.000734412,0.360285119,7,9,9,6,4,9,3,-0.347874045372009
"177","Paraguay",150,1989,5,"5/1/1989","peace",1,"peace",1,1,4,0,977.835022,0.702255785,3.645449877,69.34116364,0.015827794,-0.686947628,1,-8,2,1,3,1,3,-0.360058277845383
"178","Paraguay",150,1989,5,"5/1/1989","peace",1,"peace",1,1,4,0,977.835022,0.702255785,3.645449877,69.34116364,0.015827794,-0.686947628,1,-8,2,1,3,1,3,-0.360058277845383
"179","Paraguay",150,1993,5,"5/9/1993","vio",0,"peace",0,1,53,0,1580.209961,0.992556751,3.520460844,71.04141235,0.005453852,0.018042816,7,7,7,3,3,3,3,-0.360058277845383
"180","Paraguay",150,1993,5,"5/9/1993","vio",0,"peace",0,1,53,0,1580.209961,0.992556751,3.520460844,71.04141235,0.005453852,0.018042816,7,7,7,3,3,3,3,-0.360058277845383
"181","Paraguay",150,1998,5,"5/10/1998","peace",1,"peace",0,1,58,0,1778.170044,0.887496412,3.377587557,72.96398163,0.001772947,0.736501981,7,7,7,1,4,4,3,-0.357012212276459
"182","Paraguay",150,1998,5,"5/10/1998","peace",1,"peace",0,1,58,0,1778.170044,0.887496412,3.377587557,72.96398163,0.001772947,0.736501981,7,7,7,1,4,4,3,-0.357012212276459
"183","Paraguay",150,2000,8,"8/13/2000","peace",0,"peace",0,0,18,3.33220458,1550.949951,0.957045674,3.321432352,73.68215179,0.002951614,-1.38747667,7,7,7,2,4,5,3,-0.353966176509857
"184","Argentina",160,1983,10,"10/30/1983","vio",1,"peace",1,1,17,0,3841.889893,1.216361523,3.443618059,105.8926163,0.003645078,-0.186479631,1,-8,2,1,0,1,0,-0.357012212276459
"185","Argentina",160,1983,10,"10/30/1983","vio",1,"peace",1,1,17,0,3841.889893,1.216361523,3.443618059,105.8926163,0.003645078,-0.186479631,1,-8,2,1,0,1,0,-0.357012212276459
"186","Argentina",160,1993,10,"10/3/1993","peace",0,"peace",0,0,52,3.988984108,7558.5,1.018621922,3.095577717,108.8603592,0.003096189,-0.004577971,5,7,9,3,2,6,0,-0.259538292884827
"187","Argentina",160,1997,10,"10/26/1997","peace",0,"peace",0,0,100,3.401197433,8918.830078,1.06364584,2.975529671,109.9006653,0.001151586,0.46280297,5,7,9,6,2,9,0,-0.357012212276459
"188","Argentina",160,1999,10,"10/24/1999","peace",0,"peace",0,1,124,0,8452.879883,0.938647807,2.917770624,110.3806152,0.000964437,0.03147253,5,7,9,7,2,10,0,-0.360058277845383
"189","Argentina",160,1999,10,"10/24/1999","peace",0,"peace",0,1,124,0,8452.879883,0.938647807,2.917770624,110.3806152,0.000964437,0.03147253,5,7,9,7,2,10,0,-0.360058277845383
"190","Argentina",160,2001,10,"10/14/2001","peace",0,"peace",0,0,23,3.218875885,7851.660156,0.936216056,2.867898941,110.8142014,0.001862464,1.043821579,6,8,9,8,2,11,0,-0.360058277845383
"191","Argentina",160,2005,10,"10/23/2005","peace",0,"peace",0,0,30,3.433987141,5163.549805,1.196817636,2.727852821,111.5798035,0.001357657,-0.008855576,6,8,9,10,2,13,0,-0.360058277845383
"192","Argentina",160,2007,10,"10/28/2007","peace",0,"peace",0,1,54,0,7315.72998,1.224168658,2.646174908,111.9519806,0.000144446,0.292045261,6,8,9,11,2,13,0,-0.360058277845383
"193","Argentina",160,2007,10,"10/28/2007","peace",0,"peace",0,1,54,0,7315.72998,1.224168658,2.646174908,111.9519806,0.000144446,0.292045261,6,8,9,11,2,13,0,-0.360058277845383
"194","Argentina",160,2011,10,"10/23/2011","peace",0,"peace",0,1,47,0,12787.80957,1.228067875,2.541601896,112.6908112,0.000558685,-0.762271356,6,8,9,13,2,15,0,-0.360058277845383
"195","Argentina",160,2011,10,"10/23/2011","peace",0,"peace",0,1,47,0,12787.80957,1.228067875,2.541601896,112.6908112,0.000558685,-0.762271356,6,8,9,13,2,15,0,-0.360058277845383
"196","Argentina",160,2013,10,"10/27/2013","peace",0,"peace",0,0,71,3.218875885,14488.83008,1.043128133,2.47653842,113.5191833,0.000690126,-0.339796358,6,8,9,14,2,16,0,-0.360058277845383
"197","Argentina",160,2015,10,"10/25/2015","peace",0,"peace",0,1,95,0,14643.91992,1.108646274,2.406945229,113.9818962,0.000612835,0.554458054,7,9,9,15,2,17,0,-0.360058277845383
"198","Argentina",160,2017,10,"10/22/2017","peace",0,"peace",0,0,23,3.178053856,14061.75,1.125488281,2.406945229,114.4458359,0.000590362,0.623665563,7,9,9,17,2,18,0,-0.360058277845383
"199","Argentina",160,1985,11,"11/3/1985","peace",1,"peace",0,0,24,3.258096457,3149.679932,0.742607355,3.367295742,106.5173569,0.002571791,0.361332352,7,8,7,1,1,2,0,-0.357012212276459
"200","Argentina",160,2015,11,"11/22/2015","peace",0,"peace",0,1,96,0,14643.91992,1.108646274,2.406945229,113.9818962,0.000594823,0.591035866,7,9,9,16,2,17,0,-0.360058277845383
"201","Argentina",160,1994,4,"4/10/1994","peace",0,"peace",0,0,58,4.094344616,8125.910156,1.075069189,3.06339097,109.1279449,0.000713494,-0.131278777,5,7,9,4,2,7,0,-0.360058277845383
"202","Argentina",160,2003,4,"4/27/2003","peace",0,"peace",0,1,16,0,3648.060059,1.258693933,2.809402704,111.2054749,0.001306609,0.720945981,6,8,9,9,2,12,0,-0.360058277845383
"203","Argentina",160,2003,4,"4/27/2003","peace",0,"peace",0,1,16,0,3648.060059,1.258693933,2.809402704,111.2054749,0.001306609,0.720945981,6,8,9,9,2,12,0,-0.360058277845383
"204","Argentina",160,1989,5,"5/14/1989","peace",1,"peace",0,1,66,0,2779.870117,0.633728743,3.230804443,107.7310028,0.006956563,-1.651075725,7,8,7,1,2,4,0,-0.357012212276459
"205","Argentina",160,1989,5,"5/14/1989","peace",1,"peace",0,1,66,0,2779.870117,0.633728743,3.230804443,107.7310028,0.006956563,-1.651075725,7,8,7,1,2,4,0,-0.357012212276459
"206","Argentina",160,1995,5,"5/14/1995","peace",0,"peace",0,1,71,0,8053.120117,0.991042256,3.034952879,109.3903732,0.001532522,-0.206525388,5,7,9,5,2,8,0,-0.0980970934033394
"207","Argentina",160,1995,5,"5/14/1995","peace",0,"peace",0,1,71,0,8053.120117,0.991042256,3.034952879,109.3903732,0.001532522,-0.206525388,5,7,9,5,2,8,0,-0.0980970934033394
"208","Argentina",160,2009,6,"6/28/2009","peace",0,"peace",0,0,19,3.044522524,8337.80957,0.911555827,2.59525466,112.3222656,0.001251378,-1.340623625,6,8,9,12,2,14,0,-0.360058277845383
"209","Argentina",160,1991,8,"8/11/1991","peace",0,"peace",0,0,26,3.33220458,6233.390137,1.323532939,3.161246777,108.3082428,0.000552648,0.127547183,5,7,9,2,2,5,0,-0.357012212276459
"210","Argentina",160,1987,9,"9/6/1987","vio",0,"peace",0,0,46,3.871201038,3790.75,1.013729453,3.299533844,107.1316071,0.001393012,0.258416164,7,8,7,2,1,3,0,-0.353966176509857
"211","Uruguay",165,1999,10,"10/31/1999","peace",0,"peace",0,1,56,0,7295.819824,0.940566003,2.727852821,65.67784882,0.000717267,-0.635835298,7,10,10,4,0,4,0,-0.360058277845383
"212","Uruguay",165,1999,10,"10/31/1999","peace",0,"peace",0,1,56,0,7295.819824,0.940566003,2.727852821,65.67784882,0.000717267,-0.635835298,7,10,10,4,0,4,0,-0.360058277845383
"213","Uruguay",165,2004,10,"10/31/2004","peace",0,"peace",0,1,56,0,4151.890137,1.136641502,2.549445152,65.74669647,0.000128352,-0.633997632,7,10,10,6,0,6,0,-0.360058277845383
"214","Uruguay",165,2004,10,"10/31/2004","peace",0,"peace",0,1,56,0,4151.890137,1.136641502,2.549445152,65.74669647,0.000128352,-0.633997632,7,10,10,6,0,6,0,-0.360058277845383
"215","Uruguay",165,2009,10,"10/25/2009","peace",0,"peace",0,1,56,0,9465.360352,1.039248466,2.397895336,65.92168427,0.000490728,-1.252989772,7,10,10,7,0,7,0,-0.360058277845383
"216","Uruguay",165,2009,10,"10/25/2009","peace",0,"peace",0,1,56,0,9465.360352,1.039248466,2.397895336,65.92168427,0.000490728,-1.252989772,7,10,10,7,0,7,0,-0.360058277845383
"217","Uruguay",165,2014,10,"10/26/2014","peace",0,"peace",0,1,56,0,16572.35938,0.990965366,2.208274364,67.13041898,0.000568518,1.211182792,7,10,10,9,0,9,0,-0.360058277845383
"218","Uruguay",165,1984,11,"11/25/1984","peace",1,"peace",0,1,40,0,1784.390015,0.944871604,3.273364067,64.06173706,0.004435591,1.296214251,3,-7,1,1,0,1,0,-0.360058277845383
"219","Uruguay",165,1984,11,"11/25/1984","peace",1,"peace",0,1,40,0,1784.390015,0.944871604,3.273364067,64.06173706,0.004435591,1.296214251,3,-7,1,1,0,1,0,-0.360058277845383
"220","Uruguay",165,1989,11,"11/26/1989","peace",0,"peace",0,1,57,0,2868.560059,1.048074961,3.049273014,64.57148743,0.003185685,-2.319656696,7,9,10,2,0,2,0,-0.360058277845383
"221","Uruguay",165,1989,11,"11/26/1989","peace",0,"peace",0,1,57,0,2868.560059,1.048074961,3.049273014,64.57148743,0.003185685,-2.319656696,7,9,10,2,0,2,0,-0.360058277845383
"222","Uruguay",165,1994,11,"11/27/1994","peace",0,"peace",0,1,57,0,6070.220215,1.153887272,2.917770624,65.14627838,0.001517645,0.298102162,7,10,10,3,0,3,0,-0.360058277845383
"223","Uruguay",165,1994,11,"11/27/1994","peace",0,"peace",0,1,57,0,6070.220215,1.153887272,2.917770624,65.14627838,0.001517645,0.298102162,7,10,10,3,0,3,0,-0.360058277845383
"224","Uruguay",165,1999,11,"11/28/1999","peace",0,"peace",0,1,57,0,7295.819824,0.940566003,2.727852821,65.67784882,0.000207295,-0.544690677,7,10,10,5,0,5,0,-0.360058277845383
"225","Uruguay",165,2009,11,"11/29/2009","peace",0,"peace",0,1,57,0,9465.360352,1.039248466,2.397895336,65.92168427,0.000500792,-1.272843894,7,10,10,8,0,8,0,-0.360058277845383
"226","Uruguay",165,2014,11,"11/30/2014","peace",0,"peace",0,1,57,0,16572.35938,0.990965366,2.208274364,67.13041898,0.000570426,1.101160406,7,10,10,10,0,9,0,-0.360058277845383
"227","United States of America",2,1976,11,"11/2/1976","peace",0,"peace",0,1,28,0,8849.09375,1.092867017,2.721295357,151.4536896,0.000584014,-0.137937452,7,10,10,1,0,1,0,-0.286952823400497
"228","United States of America",2,1976,11,"11/2/1976","peace",0,"peace",0,1,28,0,8849.09375,1.092867017,2.721295357,151.4536896,0.000584014,-0.137937452,7,10,10,1,0,1,0,-0.286952823400497
"229","United States of America",2,1978,11,"11/7/1978","peace",0,"peace",0,0,23,3.218875885,10678.49121,1.105191112,2.624668598,151.9252472,0.000373239,0.009472112,7,10,10,2,0,2,0,-0.347874045372009
"230","United States of America",2,1980,11,"11/4/1980","peace",0,"peace",0,1,47,0,12575.57031,1.075041652,2.53369689,152.4009399,0.000434975,0.268204033,7,10,10,3,0,3,0,-0.305229187011719
"231","United States of America",2,1980,11,"11/4/1980","peace",0,"peace",0,1,47,0,12575.57031,1.075041652,2.53369689,152.4009399,0.000434975,0.268204033,7,10,10,3,0,3,0,-0.305229187011719
"232","United States of America",2,1982,11,"11/2/1982","peace",0,"peace",0,0,23,3.218875885,14410.16016,1.03181994,2.459588766,152.8733673,0.000318645,0.55911002,7,10,10,4,0,4,0,-0.335689812898636
"233","United States of America",2,1984,11,"11/6/1984","peace",0,"peace",0,1,47,0,17099.34961,1.100969195,2.388762712,153.3476563,0.000333128,0.478195834,7,10,10,5,0,5,0,-0.335689812898636
"234","United States of America",2,1984,11,"11/6/1984","peace",0,"peace",0,1,47,0,17099.34961,1.100969195,2.388762712,153.3476563,0.000333128,0.478195834,7,10,10,5,0,5,0,-0.335689812898636
"235","United States of America",2,1986,11,"11/4/1986","peace",0,"peace",0,0,71,3.218875885,19078.41016,1.046434164,2.341805696,153.8309021,2.21e-05,0.26079706,7,10,10,6,0,6,0,-0.350920110940933
"236","United States of America",2,1988,11,"11/8/1988","peace",0,"peace",0,1,95,0,21442.13086,1.06875813,2.302585125,154.3241119,0.000252469,-0.712272819,7,10,10,7,0,7,0,-0.357012212276459
"237","United States of America",2,1988,11,"11/8/1988","peace",0,"peace",0,1,95,0,21442.13086,1.06875813,2.302585125,154.3241119,0.000252469,-0.712272819,7,10,10,7,0,7,0,-0.357012212276459
"238","United States of America",2,1990,11,"11/6/1990","peace",0,"peace",0,0,23,3.218875885,23913.75977,1.045219302,2.240709543,154.815506,4.55e-05,0.174727262,7,10,10,8,0,8,0,-0.350920110940933
"239","United States of America",2,1992,11,"11/3/1992","peace",0,"peace",0,1,47,0,25466.83008,1.045195222,2.174751759,155.2961426,0.00054118,0.06740509,7,10,10,9,0,9,0,-0.353966176509857
"240","United States of America",2,1992,11,"11/3/1992","peace",0,"peace",0,1,47,0,25466.83008,1.045195222,2.174751759,155.2961426,0.00054118,0.06740509,7,10,10,9,0,9,0,-0.353966176509857
"241","United States of America",2,1994,11,"11/8/1994","peace",0,"peace",0,0,23,3.218875885,27755.75977,1.049698472,2.104134083,155.7926941,0.000455791,0.033288311,7,10,10,10,0,10,0,-0.329597681760788
"242","United States of America",2,1996,11,"11/5/1996","peace",0,"peace",0,1,47,0,30047.31055,1.044663072,2.041220188,156.3483429,7.35e-05,-0.307001473,7,10,10,11,0,11,0,0.182140454649925
"243","United States of America",2,1996,11,"11/5/1996","peace",0,"peace",0,1,47,0,30047.31055,1.044663072,2.041220188,156.3483429,7.35e-05,-0.307001473,7,10,10,11,0,11,0,0.182140454649925
"244","United States of America",2,1998,11,"11/3/1998","peace",0,"peace",0,0,71,3.218875885,32929.03906,1.04358995,1.987874389,156.9535217,0.000370067,0.491326909,7,10,10,12,0,12,0,-0.353966176509857
"245","United States of America",2,2000,11,"11/7/2000","peace",0,"peace",0,1,95,0,36432.51172,1.052910447,1.96009481,157.5382385,0.000364126,-0.355988105,7,10,10,13,0,13,0,-0.299137085676193
"246","United States of America",2,2000,11,"11/7/2000","peace",0,"peace",0,1,95,0,36432.51172,1.052910447,1.96009481,157.5382385,0.000364126,-0.355988105,7,10,10,13,0,13,0,-0.299137085676193
"247","United States of America",2,2002,11,"11/5/2002","peace",0,"peace",0,0,23,3.218875885,38113.89063,1.023429275,1.931521416,158.0637512,9.02e-05,-0.384329744,7,10,10,14,0,14,0,14.738579750061
"248","United States of America",2,2004,11,"11/2/2004","peace",0,"peace",0,1,47,0,41838.46094,1.056743741,1.931521416,158.5471954,0.000304876,0.103702538,7,10,10,15,0,15,0,-0.226766273379326
"249","United States of America",2,2004,11,"11/2/2004","peace",0,"peace",0,1,47,0,41838.46094,1.056743741,1.931521416,158.5471954,0.000304876,0.103702538,7,10,10,15,0,15,0,-0.226766273379326
"250","United States of America",2,2006,11,"11/7/2006","peace",0,"peace",0,0,71,3.218875885,46351.67188,1.048246145,1.902107477,159.014328,9.07e-05,-0.118192429,7,10,10,16,0,16,0,-0.226766273379326
"251","United States of America",2,2008,11,"11/4/2008","peace",0,"peace",0,1,95,0,48302.28125,1.00725162,1.871802211,159.4672546,0.000505523,-0.219799197,7,10,10,17,0,17,0,-0.226766273379326
"252","United States of America",2,2008,11,"11/4/2008","peace",0,"peace",0,1,95,0,48302.28125,1.00725162,1.871802211,159.4672546,0.000505523,-0.219799197,7,10,10,17,0,17,0,-0.226766273379326
"253","United States of America",2,2010,11,"11/2/2010","peace",0,"peace",0,0,23,3.218875885,48309.53125,1.029847026,1.840549707,159.9104156,0.000439607,-0.273887035,7,10,10,18,0,18,0,-0.171937182545662
"254","United States of America",2,2012,11,"11/6/2012","peace",0,"peace",0,1,47,0,51385.48828,1.033383012,1.808288813,160.4261475,4.38e-05,-0.776620403,7,10,10,19,0,19,0,-0.226766273379326
"255","United States of America",2,2012,11,"11/6/2012","peace",0,"peace",0,1,47,0,51385.48828,1.033383012,1.808288813,160.4261475,4.38e-05,-0.776620403,7,10,10,19,0,19,0,-0.226766273379326
